+4.536607837e-01	-3.270278548e-01
+3.765228614e-01	-4.764365735e-01
+1.353314819e+00	-1.252273608e-01
-3.407219906e-01	-9.063717123e-01
+1.986547348e+00	+2.217268224e-01
+1.398589563e+00	-1.010607593e+00
-1.978234588e-01	-1.483362339e+00
+1.816204109e+00	+4.246985378e-01
+4.725129618e-01	-5.673491279e-01
+8.123080362e-02	+1.089273567e+00
+1.506614411e+00	-3.860685352e-01
+1.020549023e+00	+4.812382054e-01
+8.163190724e-01	-1.148143354e+00
-4.310238196e-01	-2.501003119e-01
+1.616634778e+00	-6.069781319e-01
+5.595795664e-02	+1.134612051e+00
-1.634569750e-01	+1.920130301e+00
-2.952762403e-02	-6.849935588e-01
+5.336034173e-01	-1.039417525e+00
+1.587153640e+00	-1.041534389e-01
+6.702309541e-01	-1.310720515e+00
+1.366908342e-02	+7.615793145e-01
+5.116015580e-01	-1.672963872e+00
-1.755688161e+00	-8.924894074e-01
+1.224805119e+00	+9.930387615e-01
+4.730190861e-01	-5.243454417e-01
-1.498611355e-01	+9.898837525e-01
+8.533983435e-01	+1.580827351e+00
+1.156684954e+00	-6.231204284e-03
-2.733618151e-01	-1.489678789e+00
+4.230992774e-01	-1.051092833e+00
-3.584126920e-01	+1.929514468e+00
+1.268288284e+00	-9.683886918e-01
+1.717503957e+00	+2.270515721e-01
+1.077971733e+00	-1.251825006e+00
+1.303577302e-01	-1.792705853e+00
-6.535828872e-01	-1.462341292e+00
+1.040911440e+00	+3.825549624e-01
-1.136952458e-01	-3.526363434e-01
-6.045269338e-01	+1.718116577e+00
-1.502811106e+00	+9.234699008e-01
-1.734014931e+00	+9.644825972e-01
-1.440910493e+00	+1.181069247e+00
-1.193490720e+00	-1.345376229e+00
-1.342936808e+00	+1.258298881e+00
+6.607888828e-01	+9.226169908e-02
-2.434603657e-01	-4.922222823e-01
+9.904375207e-01	+1.088156037e-02
-1.071149219e+00	+1.598298293e+00
+1.625888444e+00	+4.969519837e-01
+5.108322123e-01	-6.603775414e-01
-1.442911709e+00	+1.176100757e+00
+4.802910237e-01	+1.338443679e-01
+1.575570332e+00	+1.154388845e+00
-1.865870261e+00	+2.795587395e-01
+1.049834743e+00	+1.507062547e+00
+1.189181463e+00	-1.400330291e+00
+8.801461462e-01	+5.645905315e-01
+7.757937779e-01	+1.708977734e-01
+3.335671791e-01	-3.965943329e-01
-1.519767854e-01	+1.789133358e+00
+1.728473130e+00	+2.605327344e-01
+7.866032955e-01	+1.689997525e+00
+8.289545373e-01	-1.389843828e+00
-3.034773148e-01	+9.457769425e-01
-1.966425144e-01	-1.547047817e+00
+1.479585448e+00	+7.535222850e-02
+3.651017430e-01	-4.039891845e-01
-1.780953445e+00	-6.592110334e-01
-6.660033132e-01	-4.073252256e-01
-6.146160225e-01	-6.121871924e-01
+9.500049924e-01	-1.911282364e-01
-1.436571918e+00	-1.294452054e+00
-6.528909042e-03	-3.242982020e-01
+1.659383604e+00	-5.504244035e-01
-1.731694090e+00	+9.998418816e-01
-1.160377628e+00	+1.592217158e+00
-1.853801329e+00	-1.117322196e-01
+2.593645331e-01	-1.737165442e+00
+1.102110467e+00	-1.868446610e-01
+9.756107731e-02	-2.369490122e-01
-1.379039016e+00	-1.272287478e+00
-5.067627349e-01	-9.170213074e-01
+5.759981730e-01	-3.650633156e-01
+8.638889154e-01	+6.356957676e-01
+1.199664341e+00	-1.285821352e+00
+6.109844314e-01	-1.047268876e+00
-1.602234429e+00	-1.027311236e+00
+8.890677274e-01	+1.422785872e+00
+1.320879458e+00	-4.112658815e-01
+6.723405463e-01	-1.180062818e+00
-8.274090790e-01	+1.585343274e+00
+1.269774247e+00	-6.327305932e-01
+3.611797701e-01	-9.277454367e-01
+4.965956314e-01	-3.623533912e-01
+2.081887234e-01	-2.554938835e-01
-8.221369618e-01	+1.793813228e+00
+1.054423177e+00	-1.439547297e+00
+1.473871904e+00	-5.027520700e-02
+1.578208908e+00	+1.199421024e+00
-2.991459821e-01	-1.910122767e+00
+5.339128793e-01	-9.684492583e-01
-1.442575704e+00	+1.339720947e+00
+1.937608723e+00	+1.027607292e-01
+1.495560310e+00	+3.896524087e-01
-3.249179004e-01	-4.674458870e-01
+7.567082113e-02	-1.812136133e+00
+8.761836207e-01	-8.115131375e-01
+2.656185612e-01	-9.579839120e-02
+6.546846615e-01	+1.747318957e+00
+9.302883888e-01	-1.140238486e+00
+3.803117228e-01	-1.794296746e+00
+9.127550248e-01	-1.803473518e-02
+7.536095857e-01	-2.606906456e-01
+1.197663516e+00	+7.787858834e-01
-5.561044122e-01	-1.633671707e+00
+1.800949415e+00	-2.159769082e-01
+1.491783344e+00	+9.288995456e-01
+1.226244591e+00	+6.351334668e-01
+8.223006901e-01	+1.700993270e+00
+7.896810690e-01	-8.106039705e-01
+1.777065956e+00	-1.031431334e-01
+1.448170604e+00	+1.378197594e+00
-1.851969461e+00	+3.850795139e-01
-1.079964651e+00	-1.517732457e+00
-1.692187193e+00	+7.851551035e-01
-1.738574637e+00	-7.388386487e-01
+1.579651695e-01	+1.162892659e+00
+1.543910993e+00	+4.634527527e-01
+1.498806691e+00	+1.157485361e-01
+1.068753156e+00	-3.922763456e-01
+1.073093655e+00	-3.289328713e-01
-1.044891417e+00	-1.558103547e+00
-5.815113694e-01	-8.510440334e-01
-8.147675182e-01	-1.065568996e+00
+1.950889559e+00	-2.889074651e-01
+1.778928089e+00	-1.303939550e-01
+4.536455568e-01	-1.331864216e+00
+1.770927097e+00	+5.985865960e-01
+4.309471795e-01	+5.075404407e-02
+1.118337894e+00	-5.994989633e-01
+7.840824722e-01	-1.384416375e+00
+1.263332500e+00	-1.102237713e+00
-9.375998296e-01	-1.481940315e+00
+1.448510469e+00	+1.238064299e+00
+6.209679226e-01	+2.034294824e-01
-5.092459320e-01	-9.609848650e-01
+8.936804548e-01	-1.649705968e-02
+7.330350546e-01	-1.695476562e+00
+1.404827656e+00	-1.941389194e-02
+1.298723864e+00	-6.087631684e-01
+7.120646102e-01	+2.629278560e-01
-9.318869193e-01	+1.514519945e+00
+1.189704086e+00	+6.338073386e-01
+1.303267002e+00	-1.484520530e+00
-1.356960416e+00	+1.271868096e+00
+1.328536712e+00	+2.987093504e-02
+4.677076735e-01	+1.924744712e+00
+5.272541081e-01	-9.607856757e-01
+5.360228124e-01	+1.599415189e-01
+1.119381581e+00	-1.572077445e+00
+1.044111610e+00	+1.650663147e-01
+1.851968015e+00	-6.325113358e-01
+5.304875725e-01	+1.728112422e+00
+7.515428892e-01	-1.728651764e+00
-1.730597594e+00	+3.286818407e-01
+9.986073270e-01	-1.479655039e+00
-4.542723838e-02	+1.081629671e+00
+7.331815064e-01	-2.163891745e-01
-2.952747911e-01	-1.944519027e-01
-1.345504715e+00	+1.179238195e+00
+7.747289031e-01	-1.116921549e+00
-1.670475818e+00	+7.219972083e-01
+6.180448571e-01	-9.069618920e-01
-2.706607958e-01	+1.774463681e+00
-4.096224081e-01	-9.031391906e-01
+1.935910592e+00	-3.626639747e-01
+1.576396815e+00	-1.080181576e+00
+6.066673015e-01	-5.258946251e-01
+1.457432999e+00	-1.071603732e-01
+1.474492672e+00	+1.106387411e+00
+1.083687379e+00	+1.379132912e+00
+1.044095964e+00	+5.048812865e-01
+1.683391391e+00	+4.666012581e-01
+1.186149164e+00	-7.391059395e-02
+7.422611489e-01	-2.787764204e-01
-1.743164252e+00	+3.278856077e-01
+4.000821925e-01	-8.333496852e-01
-7.797221097e-02	-1.580279286e+00
+2.385947339e-01	-1.960916610e+00
-1.648534003e+00	-5.974922752e-01
-4.123068952e-01	-1.469136984e+00
+1.202346796e+00	-1.199399023e+00
-1.792114865e+00	+1.651853412e-01
+8.362420778e-01	+1.483876495e+00
+1.056106437e-01	+9.263580870e-01
+1.487134266e+00	-1.123144051e+00
+6.348311020e-01	-7.217134187e-03
+2.214542038e-01	+8.768071131e-01
+1.899172649e+00	+6.013027454e-01
+1.473090022e+00	+9.086762791e-01
+9.708260848e-01	-2.980266622e-01
-6.162600298e-01	-5.158449481e-01
+1.468125984e+00	+3.147016343e-01
-2.455383232e-01	+9.010306417e-01
+1.602807456e+00	-3.131162925e-01
+9.324520897e-01	-1.473729259e+00
+8.632998587e-01	+1.636130083e+00
+1.417540373e+00	-3.088857421e-02
-1.011075702e+00	+1.482999605e+00
+6.269466582e-01	-6.992397431e-01
+1.093892503e+00	-1.476505357e+00
+1.879284180e+00	-1.848418345e-01
-1.331832368e+00	-1.329523135e+00
+6.552181105e-01	-1.014764970e-01
+1.376681796e+00	+1.222680612e+00
-1.176635160e+00	-1.552321522e+00
-9.210015539e-01	-1.771652576e+00
+1.246781120e-01	+1.746422769e+00
-1.912038869e-01	+1.735500070e+00
+6.904084729e-01	-2.249991228e-01
+1.472569018e+00	-1.291400842e+00
+1.778456878e+00	+7.329921132e-01
+1.475619938e+00	+2.824389866e-01
+1.908696737e+00	-3.723681571e-01
+1.483013801e+00	+1.129541936e+00
+2.680650439e-01	+9.537968370e-01
+1.514062245e+00	-3.834387134e-01
+1.231383768e+00	+1.049140539e+00
+1.191254595e+00	-2.576667407e-01
+1.271336865e+00	-1.519163779e+00
+1.779563918e-01	-1.976965358e+00
-7.016566804e-01	-5.341538605e-01
-4.457675949e-01	-2.052255095e-01
+4.779613840e-01	-1.460238248e-01
+7.632714054e-02	-8.327248948e-02
-4.792175249e-01	-4.047088764e-01
+1.251942955e+00	+8.724923049e-01
-1.026070814e+00	+1.708138179e+00
-5.935092510e-01	-1.594316686e+00
-8.605083922e-01	-7.708401403e-01
+1.212103591e+00	+1.566451067e-01
+8.646026969e-01	-9.095039971e-01
-3.458035939e-01	-1.512455627e+00
+8.361850469e-01	-1.572492308e+00
+1.851707501e+00	-6.581741312e-02
+1.223970199e+00	+2.009061686e-01
-1.826349869e+00	+5.326055024e-01
+1.805613369e+00	+4.064472806e-01
+1.276755438e+00	+1.536825853e+00
+4.439239554e-01	-3.558861208e-01
-5.863144828e-01	-1.052517764e+00
+1.122102061e+00	-9.007758578e-01
+1.290457274e+00	-3.050469854e-01
+6.701995972e-01	-1.617858745e+00
+4.954372987e-01	-1.929292851e-01
+3.464338527e-01	-1.327943169e+00
+9.474949798e-01	+1.451188310e+00
-1.133040800e+00	-1.617141778e+00
-1.905445656e+00	+5.678860018e-01
+3.779053407e-01	-1.293256456e-02
+7.805782162e-01	-3.827249276e-01
-2.872015403e-01	+8.703910626e-01
+8.973552685e-01	+3.135476680e-01
-9.033573338e-01	-1.682322524e+00
+1.520316350e+00	+6.035094762e-01
+1.318311462e-01	-7.026649875e-01
+2.311336695e-01	+9.226020410e-01
-1.391775509e-01	-1.759430630e+00
+2.491872635e-01	+1.830501138e+00
+1.024653316e+00	-6.097139030e-01
-4.027363368e-01	-1.390335947e+00
-1.643502272e+00	+1.021081682e+00
-1.489146065e+00	+1.304270521e+00
+1.128112351e+00	+8.349787910e-01
-4.120739317e-01	-2.111898380e-01
+4.023773334e-01	+6.271771079e-02
+1.677567893e+00	-1.214606838e-02
-1.534534408e+00	+1.269798834e+00
+1.472226760e+00	+1.223701600e+00
+1.160121745e+00	-7.812834436e-01
-6.156010938e-01	+1.902440803e+00
+1.691028762e+00	-5.175232472e-02
-4.053478889e-01	-1.414504031e+00
-5.298623108e-01	-1.727310762e+00
+1.852460446e+00	+1.981181436e-01
+1.863288645e+00	-2.700084867e-01
-2.419532455e-01	-1.577341263e+00
+5.633052588e-01	-1.135847270e+00
+1.123046344e+00	-1.607983049e-01
-1.768877756e+00	+7.801409154e-01
-7.868994097e-01	-1.595816756e+00
+7.686453668e-01	-1.750832807e+00
+3.768851260e-02	+1.986787415e+00
+1.255881078e+00	+4.608777529e-01
+1.081658556e-01	-2.956664644e-01
-5.289625965e-01	-3.434809899e-01
+1.310151582e+00	+9.344575222e-01
+1.041159292e+00	-1.451561177e+00
+1.838306577e+00	-4.858382429e-02
+9.494283096e-01	-9.592748252e-02
-4.964468594e-01	-4.220948857e-01
-1.622129264e-01	+1.140066175e+00
