+1.799199653e+00	+9.028780336e-01
+4.536607837e-01	-3.270278548e-01
+1.949104517e+00	-1.398332436e+00
+3.765228614e-01	-4.764365735e-01
-1.774498013e+00	+1.458889505e+00
+1.986547348e+00	+2.217268224e-01
+1.398589563e+00	-1.010607593e+00
-1.978234588e-01	-1.483362339e+00
+1.816204109e+00	+4.246985378e-01
+4.725129618e-01	-5.673491279e-01
+8.123080362e-02	+1.089273567e+00
+8.065400445e-02	+1.408726001e+00
+1.020549023e+00	+4.812382054e-01
-5.976497648e-01	+3.596707474e-01
+5.595795664e-02	+1.134612051e+00
-4.138288707e-01	+4.883468009e-01
-1.411706076e+00	+1.706350501e+00
-1.272479662e+00	-6.173308667e-01
-1.324259748e+00	-8.856386439e-01
-1.517456516e+00	-1.568849279e-01
-1.174665126e+00	-5.429205558e-01
-1.842751441e+00	+1.197641596e+00
-1.755688161e+00	-8.924894074e-01
+1.224805119e+00	+9.930387615e-01
+4.730190861e-01	-5.243454417e-01
-1.498611355e-01	+9.898837525e-01
-1.853267188e+00	-9.902522226e-01
+8.533983435e-01	+1.580827351e+00
-1.571311955e+00	-2.103505327e-01
-1.919715209e+00	-7.116833377e-01
-1.154207972e+00	-6.900105913e-01
-1.520951473e+00	+1.562109123e+00
-2.733618151e-01	-1.489678789e+00
-1.253731904e+00	-8.596193252e-01
-1.306505619e+00	+1.587061699e+00
-1.551844391e+00	-4.085776038e-01
+1.717503957e+00	+2.270515721e-01
+2.864507579e-01	-8.800836254e-01
+1.077971733e+00	-1.251825006e+00
-8.454777870e-01	+3.249528857e-01
-1.382549139e+00	-7.543959258e-02
-6.535828872e-01	-1.462341292e+00
-1.746500118e+00	+1.959840930e+00
-9.814373809e-01	+7.260108889e-01
+1.040911440e+00	+3.825549624e-01
+1.753361827e+00	-1.275067735e+00
+2.978924527e-01	+1.367315107e+00
-1.440910493e+00	+1.181069247e+00
-1.342936808e+00	+1.258298881e+00
-1.071149219e+00	+1.598298293e+00
-4.644351145e-01	+1.742114445e-01
+1.625888444e+00	+4.969519837e-01
-1.532407837e+00	+1.759328494e+00
+5.108322123e-01	-6.603775414e-01
-1.442911709e+00	+1.176100757e+00
-1.393300481e+00	-7.531117288e-01
-1.557473052e+00	+1.385809167e+00
-1.490045351e+00	-4.108508378e-01
+1.189181463e+00	-1.400330291e+00
